address,balance
0x377762B549E5126763cc2Ef18a20B804B921c2C8,2082342903549563000000
0x640EE436595A931Df1162b46E3BF4277b35F0A98,187058379652145870000
0x19145B49fd5e4c345822a4a83Fe5543C5BBB785c,99270793386508480000000
0x808212655D2f3886218e1A116883F026Ab2EA5EA,34754739358667256000
0x3587B15f7865D4F3F5cA15D29d197bB2f1E6309d,14028759471208637000000
0x8e3e28e403767931A31CA33A5EeB838504F9E2Bb,4576869064942769000
0x888851dC68c2f675c48B9967dd234dbe0e955fB7,145977086545156210000
0xC76f393bD305e3E336BB0E768592676Ae23aD608,35745353587659905000000
0xbEE2D469AACB46251aE33Cca91F482e26c971dFF,101503661412389220000
0x39ea1A9F8caa308EBB3F9da4829f1fFf7b74B72C,459706464914568900000
0x5e7a0aFc7e3C32f844114d3Cb375ab0C456A57Ae,7534521071501341000000
0x1654515C7ccd0a148e8c3724a161B93D656C4684,48909080652351670000000
0x5E8aE444f84BeD0249c307dB42F28639927Ea220,114512897069831860000
0x8B15Cf936672e0AAefE7e950360Dadad0d3A516E,47633137218458760000
0x94F94f0bcdFe296F4E94A8e3065D6d1d326D4a65,4323613691887605000000
0x16d1663A00d4d1a216E0baa84B0AbC69ba35C156,725472008226015400000
0x95859ed507ED13535de6Fe0551f7363D4CB878C3,99308640271889400000
0x5368e0E3761D6123545c21C2073661A153C060a2,500000000000000000000
0xD9ff18Bf57a664e7F8447E4EB77aa8D5f3245b54,1531781331698587800000
0x7532A096bE1a39A87aF68e3b27e06dde7065E87F,68693898289086570000
0xc347D14893D7e07318eE66Cc1586777Cd83Cfb02,218025993366061200000
0xe3964b997f1c7E6dee6EF028D7d2E6BBd3532AcC,330320766033131340000
0x9d6011AF7AFf9895F880Ae52F7Ef05AaeF6DB3b3,5819602754833704
0x0a7905753607a6E112127Ab2D92e1c6021AD9cA5,43139030349956120000000
0x2b0C06BE831a935b66C95F3d99E6FDEBB2660dF3,1704878307391762000
0xC4508Ad89821346257F2BcB025317853D2E29B65,1847858271588120000000
0xADDADf3Df10bebFFf7201427d50Cc0448e2E6F3a,3230425428927424500000
0x87a58AB71B3de67340719d4fB61b97396609a6Ec,57972524770458075000000
0x325409632bccFfAc706d378A2Eca57Cafa21ab11,833585856220373200000
0x3200287F06b77e7E60E172f0F5E009038B25d785,615756862431787700000
0x2FD9F8864990Eb62f633De0a9b1B200F04a0393b,1999111610853415200000
0xf3aB2F9D8c27CDca5a100AFA4346821ae0A7fD04,1485104096560000000000
0x808af82545A721C06D1FcCEbea915a6F5128BeF9,4325729039554876000000
0x0856b2bA7D277e5f4386c80b49E91F950224000C,1182004062425222200000
0x9305CfB9832Ef553D0A88c9c5A66036E01E555c3,919981613197066800
0x11bFbFA2DC1EA475F80c7737560F2b413Efc0F65,496945214808163650
0xD670a99b9ad6b9FE256294f51cFE5F38E51D54Aa,93800342529237240000
0xbefF46F500c3Dd2A6301b9D869fC49B47302327c,132072454761427480000
0x3ec783B1C10d39F1653C20C821E0ed810eAf6A2e,200236479828954050000
0x2B7645122c1E6821F919d57038bcA4260D3ADe77,5286726622546189000000
0x33A98356AEC142FfF007953E39a4f881c5CB3559,904592214496148700000
0x9AdbF5Bd99A34a0BFB369C35574F1F688a714a01,14389354508037685000
0xC14874284b65169B59d63c405A48Ab8847834Af0,81537442556006040000
0xadaA0CBeC66C670d2598a2635C88bA55A8200E3D,48974375141499945000
0x250244161b98bB884C755D1dE79ebbDeBC218a1a,18511186475057750000
0x368955eFB1bF001683cb5F7AB223380CAf0b86e5,289612354803981940000
0x4191B3BC49D21c69922d0B175aB6EFBCF609FBB6,197634404736440170000
0x9324829cCD07B08C8D27096308F37d7cC6EA6edF,2750413279826861000000
0x789C558B8fFF881E133E440F66F29D254986ad7F,562944947694015700000
0xBaBCFed5146b3e63C43C5aE1623d3A47CF919c4F,16142909859039052000
0xdca6143E849247DF9d1A32264FE5108FE31ae878,16304691035601699000
0x01247FDF97eF4ce628d1e639b83a79A78dc1bB8e,175798596325383860000
0x266178a48c50f104b53eD78ca8e3582dfcFbb286,3794741342275277000
0x2D1a0F69ea53d61b4f74648Ca1db523610784406,1274082972258766800
0x31e64de2cFfF8F9525397803C459Fd70b7A5F9cb,37092530830818690000
0x1303BafA89d801703B3F5A19413F1b783903fFe6,1009753589554763500000
0xf294D84eC9931fb95A2B89aFC769F3F8AC71C828,5151083121239947000000
0x8eaE6474F8FeE5D15d2477fB05B59cdf0859878e,9838665496192330000000
0xa049AFeF83d112F9B9Ac4E9d743C50aD08EBEe01,1000000058538966900000
0x60f725913FCad821F98416587A06A8b6787535F3,177921336435859130000
0xA3e17CA80549C16CC850D37acee1a02C45736f68,39867450557971560000
0xb2Cd50531bDAA4dD53c7451d697666483a402fB3,16445016510862041000
0x058cFe683a1688E283bC88c6065c583F78cD90Fb,5077885334728877000000
0x002D931eC1090474018b8711d904b2fFCF408DDf,193467616941614400000
0xEf24d4a0ae6D0AC02cCfF0B8Ac1cdcAddEc28a4F,1783672872966458200000
0xB6398fad2F8D238aFD3A522A8cEafd400e71Ef62,3302665518129432500000
0x2E128BbAf2cf7F1523a434128D91c642C5C7efAd,4038105585957836700000
0x1EFfb1361921130B9d5259DA5faBC91C3eFb6234,2298103045263845800000
0xc2c5B325079EBAa0f59eAA80B4cD98F986C1284A,1150485141096756700000
0x686EF7EeF24b4459f8D1b7fc6FCfE8eeCe70ec41,30247933947736670000
0xEB4576fE753DAB07635c0Bb6c8f0A355e1Db5d31,300322155264860900000
0xdbB311A1A4f1c02989593Ca70BA6e75300F9F12D,55664938694471030000000
0x03A59436DA776870Cd1fd5cD9C398357654e2b6c,213286795297666920000
0x39bbE14F5fBb3276d06760C95a071ebaB6529192,234548040962599460
0xF26C0d320c9A11f90528F9372A6050650a46F525,274999998921874640000
0x96230F80C7ff3E603d0d447F5c99966DD66ED428,3894395074820123600
0xDB0132c875eA7A00c4a6283da592ae6500205396,218865804721452650000
0x900840878765904BAcb6605b9CCF9FAd0b184C9D,5006547417391141000
0x59B01E778FB01d88EB3597377d7b9E7A90EeB1Dd,92943629946427410000
0xB2Ed9e6FBD14730Ba58b8beaa5d3C5a51eF135dc,3244067266189483600000
0x544a40955bA1C7e56E161a59E1319e3313C25251,54800189568760150000000
0x2A318Be0876A44E95Fb9433359e2487914E1B42d,67351834096170590000000
0xC9068D4C2C4B6fcF01F92628961e4D6eae355d27,8533290021354002000000
0x034DfC5dCAa498d6FC10650F9F37a83a663C1e29,403998658759142870000
0xAE30bca6D95261Dc9B76890f2f8d9f3F71464e48,603708587471271900000
0x1bab3D92B1f9eD2D8B5fb4a447d984177c0A4E81,140205499213752960000
0x97A0E5872B47f31321fcaed57D293058bfA9C338,3206401990559657000000
0x187fAD03e2483440a0AbFED5d18d5e96f36D76cc,1679675411922018400000
0x138F616A794e4cD6b5291bc739a6d2E6B1ffF7F3,10553507632739504000
0x92811c982c63d3aff70C6c7546a3f6bDE1D6d861,1285170672509311000000
0xf9250B34603bFC6Ead734e76028003BD55E86400,11986575027641378000000
0xa1AbcE130692057fa34081A5Db2f27b05E4CfB82,972354535443048600000
0x777D70798844246Af88d7e9a38214c2b19ce4929,158211982693206030000
0x710969f07f9B94428a612e26dCdF7728524B01D1,50052855780337220000
0x86e375Ddb712157ED58DdCde6BB5534763B713A0,3921282244138810400
0x54F42620a4Db88caE8407982c30Ce8331CE1097e,10000000000000000000000
0x101D88a0F5fFEe6879070a11eB20a2FfA3E1074e,197521027669911240000
0x2e26fF7bC1bA49C4A234858F6A75379C56a9c85B,20291029711137440000
0xAeF5243B0a9ECfaeB432929D13E000779feA5ee4,26585435130289650000
0x66bC3025DD6459690eb6558dc6d6312C3C125f5a,367453886778952200000
0xCB8dB65E9aefBB6386cc5B757516412B79067004,5004916649402156000000
0x793d6260fA382A26aC6Ab5fb6f9AA96F1F95b23B,26171727008045400000000
0x866D3C07E3765fB3874FE276b312CEee90546413,2273785448450260500000
0x6C28570747E25f2935902cDCce9f22895764cdc2,352828268439704400000
0x0e9EDBc731E1059f24598B6e55FBcF559c01236e,7449178032483195000000
0x540F4cd1d7aFdf9873d8f5aE7731CDFa4B48d104,999695065696034400
0x5432d4B486c2C81d5F78741D8b5ee08AFc4c93dF,82261100042987400000
0xc1b9F63F0226EfB1019425248E8af8094A7595A3,180893705986777450000
0x6244Cb96A99B7557C0ed56E7633CF2c70e435B82,137216233288437190000
0xE9db81A85fDc1f28239bdcA8D3054ad39F44A8D5,220184897992883540000
0x7CD89748411CD0b8d27D319869d8FA974dF04754,86555461500597180000000
0x2E06Bb4DDbF3F14516E6fb65e94CB84944Aae8da,302340149374372300000
0x131fBae075CA53Bd5a60075D08314E684CcA2543,18734610916115990000000
0xB0720A40d6335dF0aC90fF9e4b755217632Ca78C,39169095304409270000
0xFC9e0e4F0359e0972C02b840B9c36E129f82ab25,135055151843023680000000
0xfD25508e72C88c096C1195b54397A4F948C36451,230000075305194650000
0x167D87A906dA361A10061fe42bbe89451c2EE584,308415487455380860
0x3D6991085Ab1ae3926cB96f25684C40a364B6856,3008985525362896400
0xAd8f57de223A9109954E20c85d6377016C9ae44b,2411471960578146000
0x6a5334E6c9352C1b5735969DD439e41BCF9b4dA4,195213177960920350000
0x0db19222F6f894bE3FDDa1Dc89fB4Bd97bECFcF5,266199770952611100000
0x5edDB02e65dcBB66EFE6EE8b5140FdA6Cb5d2FDD,259359684536278140
0x83ec33B968D382E4bdcb6a29EaC3fc184114517a,13830730744207280000
0xF4e0Aa61Dff65b91630267ef83De6867b9833118,2376877384990100000000
0x4C95991AbC02a30B92a07Fc1935CD58804537ed8,12330958970949456000
0x465bA1a17D280888EcD7200bd48547d791C39977,26612609272566470000
0x67C2715d8B40ce99288d67D7a949b88470C22c85,662461348134572100000
0x6f6C9a617962BC0E79141cD7e4ffA1E8014a6Bc7,673736646660955400000
0x6586185c2b16E620db0Ab02e7Fca0c66DeE7C9Ea,1034635071536797700000
0x1530F2940Bd7E9d9E8a8c5EaA37409Bd22dbFB3F,66358638039502980000
0x3dB37898B3b68c8392EcD25be05ff8D0c4A1dD56,29521642511767798000
0x87fC1313880d579039aC48dB8B25428ed5F33C4a,70979408496322230000
0x4FfD0A59a26cB2Aa76D403215e4cC2845C053994,100779519984784560000
0x61F2b17549834d740BfeCeF619907309F0071D8B,359445273098984900000
0xEC9Ebe950cAd79fDE4139714283145137cE24AAD,992310876409637000000
0xB27F71F1DF0FbA047C1F647B0C8f21DfBCdb7101,426422642824771860000
0xef3CCEF2239CeE4D61a3B939165f28303708Bce2,6528372534315823000
0x0e1fB294F72D15309aF6B7bE725ca7EC0f901F32,33817557435636404000000
0x176Ab9B99b21E032Bd9A9C261A6BF5dcC46fddd9,1050050830068256300000
0xB44262A4B5c791Ca2a425612694C5f2aE1eFAD26,111824272019758090000
0x517ffD605c27D6cAbDA43A93C77753CdaB0D5a9f,50606804002954890000
0x0A83985E4A6E8Dae2B67beD4f2d9268f6806Ce00,19939673701045110000
0xDb9E9c36eA1c25F1B8d204A6b476C40bD6350545,4838703987033746000
0x6C552b47AFB47F7d0C6aF1DaC9a479046102ed11,970861219480126000000
0x0287f03906721F54dE9b2238f6269CeBbd7405d7,12889674845935413000
0x3741d279D5E6984B4F1D23B3874295224f1041cb,75723470067559090000
0x5867aa8f49304f54aCF00D409eb94abF46bB5E37,3370650446206195000000
0xb7542735BcaD39f7294F981Ed0adfE887CA18225,420446012306170100000
0xd6B598C0D187c5d190f12f1034FBa11C300e06fA,121686401294506560000
0x94112434c4C3EA14a4328A5D9383a00e78d772eb,25039910296260956000000
0xe7b87150991634D6b8FdB2DEa037436764680984,11869606938464689000000
0x6c5726Cb312f931fce2FC8080B6A6bB876Fe7bF7,1398136939571741700000
0x5435F60E625560E899f6D5829ceDa7C40224de86,70280604184671610000
0xcD10B32A0c41d25d83E84AddaFaAd88E4410C528,76469955846481410000
0x7E6949e70627f746F87577BBbb3BB03f89C23B4f,507360532883552900000
0x92f092d7c8540F97b61c28Aa9B8c14C3e42922cE,28870907723404700000
0x51f059C07E03d330B007B48630a857E582BE8236,1644769925795296800000
0xC8e45B3DAd6cB9554E5cA8B9E3ACEC9d2cA343E3,9374380029682270000
0xDBDDA15663cdFe1438A19D0126674420F7047B32,480031964802832660000
0xC97E039f5cC4cfD2d02037824Aa78e075d23CF18,12277701458044706000000
0xb75969711C6C104d1E905Bd0Db091ad8E1341c43,4594986155538530700000
0xA719DB5B3B6AC2a7d077c5f5286f865CA7B2E248,206321969067401870000
0x24B94c794a47A5DDddACD8d4408D4D22361f62a8,4062498204042844400000
0x30d41eA111355a3EDf8a67e6c61A2e21ccE6e085,15485404250331582000
0x75AEC1D6Bdb2d63BeCFd6c65A01f3E2175B98A62,36022097695862120000
0xa41449434688A52cB604BB30B3588838C71Ad795,17329262052967940000
0x5ca642d0138f8fa36f4ec6311190825392246AdA,54424321163011236000
0x31e55af6c55476b3Ca0A6E7689d2ee91F55840c4,1507540412056829000000
0x83D42c4bF0d6AA2A380ae9784c28543Ae3C42833,525072346383576600000
0xa4722a7A8a79E0de7B568559261D789f0B80baDC,3595504373126534000000
0x329b0F4597B15cd81D6F62DcF2Ad6B3fE1D74d87,1
0x7acB6496438908Ffc7e7D606127989B84eE047d5,45928087755296110000
0xad971C7d2A3a926d3A8D7370efCEC8A317d1701D,175522063155310850000
0x07Da272ad46DB8F83af8574dDc7b48944b24f035,5984372287539752000000
0x6b4A065D88401Be1Ef1F689aA97d51313bDecC50,100614337884707860000
0xF16A42e6cB11Eb4F511d67A7f57b1e09B067DC30,14569210583609168000000
0xb4C9531a60e252C871d51923bC9f153f1D371Ca8,305003741848257560000
0xa304816C9c78505714f24FC13222fE07Ce0cc711,19468661857449400000
0xfDAc6FFD9Abff18D859b16fCa7198BcD7AfD2b2B,827858327278166500000
0xf38b07B8ac72Ad70806E902c2ecFb7EdD36cA3f5,5
0xEB1B7C571ACBd461db3386eE6A3FBe4D375788E9,145937352153799140
0xE889Ab1db4dE3F94190ABbD551AD470270bEe20e,2990213561029944000000
0x328515d25deDb9fF9D3b228BD2c9a0eE706a2bE2,15063272628172173000
0x0cFB145978bBa35d80f5D0641a5165755ebe8b40,53979058292049260000
0x9f5c041240E185249393E94DFeBd0eBD77Bf9Df8,208020905971750370000
